@relation santa_cruz
@attribute date DATE "dd-MM-yyyy"
@attribute class {Buena, Moderada, 'Insalubre para grupos sensibles', Insalubre, 'Muy insalubre', Peligroso}
@attribute 'CO' NUMERIC 
@attribute 'NO2' NUMERIC 
@attribute 'O3' NUMERIC 
@attribute 'PM10' NUMERIC 
@attribute 'PM2,5' NUMERIC 
@attribute 'SO2' NUMERIC 
@attribute 'VCFD' NUMERIC 
@attribute 'VCFE' NUMERIC 
@attribute 'VCFG' NUMERIC 
@attribute 'VCGD' NUMERIC 
@attribute 'VCGE' NUMERIC 
@attribute 'VCGG' NUMERIC 
@attribute 'VCPD' NUMERIC 
@attribute 'VCPE' NUMERIC 
@attribute 'VCPG' NUMERIC 
@attribute 'VFD' NUMERIC 
@attribute 'VFE' NUMERIC 
@attribute 'VFG' NUMERIC 
@attribute 'VGD' NUMERIC 
@attribute 'VGE' NUMERIC 
@attribute 'VGG' NUMERIC 
@attribute 'VMD' NUMERIC 
@attribute 'VME' NUMERIC 
@attribute 'VMG' NUMERIC 
@attribute 'VTD' NUMERIC 
@attribute 'VTE' NUMERIC 
@attribute 'VTG' NUMERIC 

@data
01-01-2015,'Insalubre para grupos sensibles',0.3,20.0,61.75,100.5,25.0,11.0,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
02-01-2015,'Moderada',0.3,29.25,60.0,35.0,8.0,12.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
03-01-2015,'Moderada',0.28,20.75,67.5,55.5,12.0,14.75,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
04-01-2015,'Insalubre para grupos sensibles',0.3,22.25,68.0,121.0,35.0,10.0,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
05-01-2015,'Moderada',0.35,32.25,59.75,57.0,14.0,4.25,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
06-01-2015,'Insalubre para grupos sensibles',0.3,15.25,72.5,13.5,5.0,2.75,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
07-01-2015,'Moderada',0.33,18.5,69.0,8.5,3.5,3.0,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
08-01-2015,'Moderada',0.28,20.5,66.0,11.0,5.0,2.75,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
09-01-2015,'Buena',0.3,34.0,53.5,17.0,7.5,8.0,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
10-01-2015,'Insalubre',0.3,27.5,51.5,140.0,40.5,6.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
11-01-2015,'Moderada',0.3,25.75,54.5,78.5,22.5,4.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
12-01-2015,'Buena',0.35,35.0,47.75,29.5,11.5,4.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
13-01-2015,'Moderada',0.3,27.0,45.0,56.5,19.0,2.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
14-01-2015,'Moderada',0.28,20.0,61.0,12.5,4.5,2.75,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
15-01-2015,'Buena',0.33,24.5,53.25,19.5,7.0,2.75,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
16-01-2015,'Moderada',0.28,18.5,63.5,13.0,5.5,3.0,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
17-01-2015,'Insalubre para grupos sensibles',0.2,10.5,75.75,10.5,5.5,2.25,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
18-01-2015,'Insalubre para grupos sensibles',0.25,9.5,71.25,6.5,4.0,2.5,0.7782903225806451,0.06451612903225806,0.19361290322580643,0.05658064516129032,0.0,0.7741935483870968,0.4125161290322581,0.03225806451612903,0.06583870967741935,0.3091935483870968,0.03225806451612903,0.127,0.039129032258064515,0.03225806451612903,0.2903225806451613,0.12903225806451613,1.7419354838709677,0.4433225806451613,0.5998387096774194,0.25806451612903225,2.895064516129032,
